,curr_iteration,loss,viol,best_loss,temp,accept,move_gen,move_type,move_target,move_dur,elapsed,retry
130,30,4.172186513929139,1,,0.002564915657957372,False,propose_addition,Addition,,0.5401282500242814,11.523497374990257,2.0
131,31,4.172186513929139,1,,0.0020267716301182372,True,propose_translate,TranslateMove,,0.10305091700865887,11.626977125008125,0.0
132,32,4.172186513929139,1,,0.001601535406401424,False,propose_addition,Addition,,0.5584878749796189,12.185806624998804,0.0
133,33,4.172186513929139,1,,0.001265517841202338,False,propose_addition,Addition,,0.3550447909801733,12.541236291988753,1.0
134,34,4.172186513929139,1,,0.0010000000000000009,,propose_rotate,,,0.00082562500028871,12.542329833988333,
135,35,4.172186513929139,1,,0.001,False,propose_relation_plane_change,RelationPlaneChange,,0.1901393749867566,12.732600874995114,2.0
136,36,4.172186513929139,1,,0.001,,propose_rotate,,,0.0005904170102439821,12.733367584005464,
137,37,4.172186047959203,1,,0.001,True,propose_reinit_pose,ReinitPoseMove,,0.08045933401444927,12.81392024998786,0.0
138,38,4.172186047959203,1,,0.001,,propose_rotate,,,0.0005926250014454126,12.814713833999122,
139,39,4.172186047959203,1,,0.001,False,propose_addition,Addition,,0.3111846669926308,13.125997333991108,2.0
140,0,3.7625288452050256,1,,3.0,True,propose_addition,Addition,,0.5934577079897281,1.087720832991181,0.0
141,1,2.2146008817725757,1,,2.3705710834939913,True,propose_addition,Addition,,0.1330763330042828,1.2210162499977741,0.0
142,2,1.73539859728724,1,,1.8732024206326257,True,propose_addition,Addition,,0.1313620420114603,1.3525594160018954,0.0
143,3,1.73539859728724,1,,1.4801864972942167,,propose_relation_plane_change,,,0.0006561250193044543,1.3533936250023544,
144,4,1.2715835312768942,1,,1.1696291028879757,True,propose_addition,Addition,,0.1318723750009667,1.4853597079927567,0.0
145,5,1.2715835312768942,1,,0.9242296432397513,False,propose_addition,Addition,,0.14564195802086033,1.6311780829855707,0.0
146,6,1.2715835312768942,1,,0.7303173555907074,False,propose_addition,Addition,,0.1434884170012083,1.7748762909905054,0.0
147,7,1.2715835312768942,1,,0.5770897349790434,False,propose_addition,Addition,,0.14590516698081046,1.9209838329988997,0.0
148,8,1.2182421828457066,1,,0.45601074610751036,True,propose_reinit_pose,ReinitPoseMove,,0.034406374994432554,1.9556114159931894,0.0
149,9,1.2182421828457066,1,,0.3603352961616614,False,propose_addition,Addition,,0.14651912500266917,2.102301625011023,0.0
150,10,1.2182421828457066,1,,0.2847334778143593,,propose_resample,,,0.0005373749881982803,2.103050957986852,
151,11,1.2182421828457066,1,,0.22499364966979934,False,propose_addition,Addition,,0.14652825001394376,2.2496795000042766,0.0
152,12,1.2182421828457066,1,,0.17778781329233462,False,propose_addition,Addition,,0.15586150001036003,2.405756416002987,0.0
153,13,1.2182421828457066,1,,0.14048621639614567,False,propose_translate,TranslateMove,,0.06091675002244301,2.466905040986603,1.0
154,14,1.2182421828457066,1,,0.11101085407272748,False,propose_addition,Addition,,0.1788006669958122,2.645958040986443,0.0
155,15,1.2182421828457066,1,,0.08771970687292631,False,propose_addition,Addition,,0.16173645801609382,2.807944291009335,0.0
156,16,1.2182421828457066,1,,0.06931526685517608,False,propose_addition,Addition,,0.15833166599622928,2.966483124997467,0.0
157,17,1.2182421828457066,1,,0.05477225575051664,False,propose_addition,Addition,,0.15749545898870565,3.124203249986749,0.0
158,18,1.2182421828457066,1,,0.04328050855330408,,propose_rotate,,,0.0005731249984819442,3.125002249988029,
159,19,1.2182421828457066,1,,0.03419984068512567,,propose_relation_plane_change,,,0.000869084004079923,3.125984915997833,
160,20,1.2182421828457066,1,,0.027024384462753417,False,propose_addition,Addition,,0.15716512498329394,3.283251790999202,0.0
161,21,1.2182421828457066,1,,0.02135440811887585,False,propose_addition,Addition,,0.1582450410060119,3.441722290997859,0.0
162,22,1.2182421828457066,1,,0.016874047463912138,False,propose_translate,TranslateMove,,0.046064833004493266,3.488018500007456,0.0
163,23,1.2182421828457066,1,,0.013333709659818409,False,propose_addition,Addition,,0.15855458300211467,3.6467618749884423,0.0
164,24,1.2182421828457066,1,,0.010536168851756676,,propose_relation_plane_change,,,0.0008069589966908097,3.647773540986236,
165,25,1.2455312992406906,1,,0.008325579070261487,True,propose_translate,TranslateMove,,0.0487052499956917,3.6965757079888135,1.0
166,26,1.2455312992406906,1,,0.006578792332434891,False,propose_addition,Addition,,0.16547287499997765,3.8622330829966813,0.0
167,27,1.2455312992406906,1,,0.005198498289194047,False,propose_addition,Addition,,0.16352574998745695,4.025962499988964,0.0
168,28,1.2455312992406906,1,,0.004107803240652131,,propose_resample,,,0.0006151660054456443,4.026827207999304,
169,29,1.2455312992406906,1,,0.0032459465263242836,,propose_rotate,,,0.0005017090006731451,4.027443124999991,
170,30,1.2455312992406906,1,,0.002564915657957372,False,propose_addition,Addition,,0.1581955419969745,4.185732707992429,0.0
171,31,1.2455312992406906,1,,0.0020267716301182372,False,propose_translate,TranslateMove,,0.04485095801646821,4.230785624997225,0.0
172,32,1.2455312992406906,1,,0.001601535406401424,False,propose_addition,Addition,,0.16480854200199246,4.395772957999725,0.0
173,33,1.2455312992406906,1,,0.001265517841202338,False,propose_addition,Addition,,0.1530745839991141,4.549080708005931,0.0
174,34,1.2455312992406906,1,,0.0010000000000000009,False,propose_addition,Addition,,0.17560120800044388,4.724891416000901,0.0
175,35,0.8473411439619962,1,,0.001,True,propose_reinit_pose,ReinitPoseMove,,0.036010124982567504,4.761110040999483,0.0
176,36,0.8473411439619962,1,,0.001,False,propose_reinit_pose,ReinitPoseMove,,0.047084332996746525,4.808359749993542,0.0
177,37,0.8473411439619962,1,,0.001,False,propose_addition,Addition,,0.1617247920075897,4.970257915992988,0.0
178,38,0.8473411439619962,1,,0.001,False,propose_translate,TranslateMove,,0.045799957995768636,5.016280415991787,0.0
179,39,0.842992732041628,1,,0.001,True,propose_translate,TranslateMove,,0.03613733299425803,5.052599124988774,0.0
180,0,0.842992732041628,0,,3.0,,propose_addition,,,0.0539190829731524,0.534260832995642,
181,1,0.842992732041628,0,,2.3705710834939913,,propose_addition,,,0.05405204099952243,0.5885321250243578,
182,2,0.842992732041628,0,,1.8732024206326257,,propose_addition,,,0.053982957993866876,0.6426885830005631,
183,3,0.842992732041628,0,,1.4801864972942167,,propose_addition,,,0.05390479200286791,0.6967626250116155,
184,4,0.842992732041628,0,,1.1696291028879757,,propose_resample,,,0.0004657079989556223,0.6973838330013677,
185,5,0.842992732041628,0,,0.9242296432397513,,propose_rotate,,,0.00035454201861284673,0.6978295000153594,
186,6,0.842992732041628,0,,0.7303173555907074,,propose_addition,,,0.05406591601786204,0.7519742080185097,
187,7,0.842992732041628,0,,0.5770897349790434,,propose_addition,,,0.053884875000221655,0.8060057499969844,
188,8,0.842992732041628,0,,0.45601074610751036,,propose_addition,,,0.05392804101575166,0.8600909580127336,
189,9,0.842992732041628,0,,0.3603352961616614,,propose_addition,,,0.05403470899909735,0.9142717500217259,
190,10,0.842992732041628,0,,0.2847334778143593,,propose_addition,,,0.05397116701351479,0.9683856250194367,
191,11,0.842992732041628,0,,0.22499364966979934,,propose_addition,,,0.054308250022586435,1.0228441660001408,
192,12,0.842992732041628,0,,0.17778781329233462,,propose_addition,,,0.05362887500086799,1.0766752080235165,
193,13,0.842992732041628,0,,0.14048621639614567,,propose_addition,,,0.05385391699383035,1.1307192080130335,
194,14,0.842992732041628,0,,0.11101085407272748,,propose_addition,,,0.0533497919968795,1.1842635000066366,
195,15,0.842992732041628,0,,0.08771970687292631,,propose_addition,,,0.05338712499360554,1.2378250830224715,
196,16,0.842992732041628,0,,0.06931526685517608,,propose_addition,,,0.054165666981134564,1.2921936660131905,
197,17,0.842992732041628,0,,0.05477225575051664,,propose_addition,,,0.05405583401443437,1.3464279159961734,
198,18,0.842992732041628,0,,0.04328050855330408,,propose_addition,,,0.05394533299840987,1.400546040997142,
199,19,0.842992732041628,0,,0.03419984068512567,,propose_addition,,,0.05417354198289104,1.454879750002874,
200,20,0.842992732041628,0,,0.027024384462753417,,propose_addition,,,0.0545412499923259,1.5096444580121897,
201,21,0.842992732041628,0,,0.02135440811887585,,propose_addition,,,0.05390120798256248,1.5638180410023779,
202,22,0.842992732041628,0,,0.016874047463912138,,propose_addition,,,0.053283417015336454,1.6173052500234917,
203,23,0.842992732041628,0,,0.013333709659818409,,propose_relation_plane_change,,,0.00046029197983443737,1.6179481250001118,
204,24,0.842992732041628,0,,0.010536168851756676,,propose_addition,,,0.05385133301024325,1.671891083009541,
205,25,0.842992732041628,0,,0.008325579070261487,,propose_addition,,,0.05428983300225809,1.7263810410222504,
206,26,0.842992732041628,0,,0.006578792332434891,,propose_addition,,,0.0541336250025779,1.7807155410118867,
207,27,0.842992732041628,0,,0.005198498289194047,,propose_addition,,,0.05385891700279899,1.834737249999307,
208,28,0.842992732041628,0,,0.004107803240652131,,propose_translate,,,0.00039491598727181554,1.8352904159983154,
209,29,0.842992732041628,0,,0.0032459465263242836,,propose_relation_plane_change,,,0.00042462500277906656,1.8358037080033682,
210,30,0.842992732041628,0,,0.002564915657957372,,propose_addition,,,0.0538633749820292,1.8897495830024127,
211,31,0.842992732041628,0,,0.0020267716301182372,,propose_translate,,,0.00038616699748672545,1.8902769999986049,
212,32,0.842992732041628,0,,0.001601535406401424,,propose_addition,,,0.05413662499631755,1.9444983749999665,
213,33,0.842992732041628,0,,0.001265517841202338,,propose_reinit_pose,,,0.000385833001928404,1.9450431250152178,
214,34,0.842992732041628,0,,0.0010000000000000009,,propose_addition,,,0.053894458018476143,1.9990234580182005,
215,35,0.842992732041628,0,,0.001,,propose_addition,,,0.05399491699063219,2.0531752500100993,
216,36,0.842992732041628,0,,0.001,,propose_translate,,,0.00039533397648483515,2.053766249999171,
217,37,0.842992732041628,0,,0.001,,propose_relation_plane_change,,,0.0004290830111131072,2.0542918750143144,
218,38,0.842992732041628,0,,0.001,,propose_rotate,,,0.0003571659908629954,2.0547329999972135,
219,39,0.842992732041628,0,,0.001,,propose_translate,,,0.0003385829913895577,2.055149791005533,
220,0,0.842992732041628,0,,3.0,,propose_addition,,,0.05374804200255312,0.5208643329970073,
221,1,0.842992732041628,0,,2.3705710834939913,,propose_addition,,,0.053236500010825694,0.5743095409998205,
222,2,0.842992732041628,0,,1.8732024206326257,,propose_addition,,,0.05324304199893959,0.627721124998061,
223,3,0.842992732041628,0,,1.4801864972942167,,propose_addition,,,0.053065292013343424,0.6809453330060933,
224,4,0.842992732041628,0,,1.1696291028879757,,propose_reinit_pose,,,0.0003892090171575546,0.6814841250015888,
225,5,0.842992732041628,0,,0.9242296432397513,,propose_addition,,,0.053157499991357327,0.7347292909980752,
226,6,0.842992732041628,0,,0.7303173555907074,,propose_addition,,,0.05332791700493544,0.7882016249932349,
227,7,0.842992732041628,0,,0.5770897349790434,,propose_addition,,,0.05366641702130437,0.8420153750048485,
228,8,0.842992732041628,0,,0.45601074610751036,,propose_addition,,,0.05369445800897665,0.8959059159969911,
229,9,0.842992732041628,0,,0.3603352961616614,,propose_addition,,,0.1164484590117354,1.0125358749937732,
230,10,0.842992732041628,0,,0.2847334778143593,,propose_addition,,,0.05510041699744761,1.067850958002964,
231,11,0.842992732041628,0,,0.22499364966979934,,propose_addition,,,0.05467237500124611,1.1226982499938458,
232,12,0.842992732041628,0,,0.17778781329233462,,propose_addition,,,0.0545930830121506,1.1774707080039661,
233,13,0.842992732041628,0,,0.14048621639614567,,propose_addition,,,0.05415558299864642,1.2317960829823278,
234,14,0.842992732041628,0,,0.11101085407272748,,propose_addition,,,0.05385595801635645,1.2858488750061952,
235,15,0.842992732041628,0,,0.08771970687292631,,propose_addition,,,0.05406908300938085,1.3400980409933254,
236,16,0.842992732041628,0,,0.06931526685517608,,propose_addition,,,0.05503529100678861,1.3953029580006842,
237,17,0.842992732041628,0,,0.05477225575051664,,propose_relation_plane_change,,,0.00048225000500679016,1.3959914580045734,
238,18,0.842992732041628,0,,0.04328050855330408,,propose_addition,,,0.053909000009298325,1.4500012499920558,
239,19,0.842992732041628,0,,0.03419984068512567,,propose_addition,,,0.053681334014981985,1.503857290983433,
